name,runtime,size,n_processors,nodes
ludcmp-mpi-final,6.589728,8192,4,4
ludcmp-mpi-final,6.714281,8192,4,4
ludcmp-mpi-final,6.644149,8192,4,4
ludcmp-mpi-final,6.610474,8192,4,4
ludcmp-mpi-final,6.553905,8192,4,4
ludcmp-mpi-final,6.673218,8192,4,4
ludcmp-mpi-final,6.704657,8192,4,4
ludcmp-mpi-final,6.486518,8192,4,4
ludcmp-mpi-final,6.527003,8192,4,4
ludcmp-mpi-final,6.383009,8192,4,4
ludcmp-mpi-final,6.402974,8192,4,4
ludcmp-mpi-final,7.086903,8192,4,4
ludcmp-mpi-final,7.049999,8192,4,4
ludcmp-mpi-final,7.07009,8192,4,4
ludcmp-mpi-final,55.088193,16384,4,4
ludcmp-mpi-final,54.28605,16384,4,4
ludcmp-mpi-final,55.778966,16384,4,4
ludcmp-mpi-final,55.842761,16384,4,4
ludcmp-mpi-final,55.273007,16384,4,4
ludcmp-mpi-final,55.549177,16384,4,4
ludcmp-mpi-final,56.384468,16384,4,4
ludcmp-mpi-final,56.252827,16384,4,4
ludcmp-mpi-final,55.375956,16384,4,4
ludcmp-mpi-final,56.623612,16384,4,4
ludcmp-mpi-final,55.565399,16384,4,4
ludcmp-mpi-final,56.81772,16384,4,4
ludcmp-mpi-final,53.881083,16384,4,4
ludcmp-mpi-final,53.330572,16384,4,4
ludcmp-mpi-final,52.101677,16384,4,4
ludcmp-mpi-final,0.075615,1024,32,16
ludcmp-mpi-final,0.013808,1024,32,16
ludcmp-mpi-final,0.011242,1024,32,16
ludcmp-mpi-final,0.011847,1024,32,16
ludcmp-mpi-final,0.011728,1024,32,16
ludcmp-mpi-final,0.012222,1024,32,16
ludcmp-mpi-final,0.010898,1024,32,16
ludcmp-mpi-final,0.010382,1024,32,16
ludcmp-mpi-final,0.010698,1024,32,16
ludcmp-mpi-final,0.010551,1024,32,16
ludcmp-mpi-final,0.011423,1024,32,16
ludcmp-mpi-final,0.011259,1024,32,16
ludcmp-mpi-final,0.011078,1024,32,16
ludcmp-mpi-final,0.010575,1024,32,16
ludcmp-mpi-final,0.01204,1024,32,16
ludcmp-mpi-final,0.045887,2048,32,16
ludcmp-mpi-final,0.045017,2048,32,16
ludcmp-mpi-final,0.043654,2048,32,16
ludcmp-mpi-final,0.049708,2048,32,16
ludcmp-mpi-final,0.048699,2048,32,16
ludcmp-mpi-final,0.046292,2048,32,16
ludcmp-mpi-final,0.044108,2048,32,16
ludcmp-mpi-final,0.046272,2048,32,16
ludcmp-mpi-final,0.06653,2048,32,16
ludcmp-mpi-final,0.043052,2048,32,16
ludcmp-mpi-final,0.04436,2048,32,16
ludcmp-mpi-final,0.045913,2048,32,16
ludcmp-mpi-final,0.046896,2048,32,16
ludcmp-mpi-final,0.043405,2048,32,16
ludcmp-mpi-final,0.04526,2048,32,16
ludcmp-mpi-final,0.254471,4096,32,16
ludcmp-mpi-final,0.236843,4096,32,16
ludcmp-mpi-final,0.235167,4096,32,16
ludcmp-mpi-final,0.229853,4096,32,16
ludcmp-mpi-final,0.215944,4096,32,16
ludcmp-mpi-final,0.22392,4096,32,16
ludcmp-mpi-final,0.262111,4096,32,16
ludcmp-mpi-final,0.195165,4096,32,16
ludcmp-mpi-final,0.191852,4096,32,16
ludcmp-mpi-final,0.196384,4096,32,16
ludcmp-mpi-final,0.195272,4096,32,16
ludcmp-mpi-final,0.216556,4096,32,16
ludcmp-mpi-final,0.219877,4096,32,16
ludcmp-mpi-final,0.218126,4096,32,16
ludcmp-mpi-final,0.221284,4096,32,16
ludcmp-mpi-final,1.445462,8192,32,16
ludcmp-mpi-final,1.371843,8192,32,16
ludcmp-mpi-final,1.385146,8192,32,16
ludcmp-mpi-final,1.403036,8192,32,16
ludcmp-mpi-final,1.388436,8192,32,16
ludcmp-mpi-final,1.446027,8192,32,16
ludcmp-mpi-final,1.484259,8192,32,16
ludcmp-mpi-final,1.441329,8192,32,16
ludcmp-mpi-final,1.335397,8192,32,16
ludcmp-mpi-final,1.339156,8192,32,16
ludcmp-mpi-final,1.403896,8192,32,16
ludcmp-mpi-final,1.449759,8192,32,16
ludcmp-mpi-final,1.375566,8192,32,16
ludcmp-mpi-final,1.385474,8192,32,16
ludcmp-mpi-final,1.347749,8192,32,16
ludcmp-mpi-final,12.301777,16384,32,16
ludcmp-mpi-final,13.942074,16384,32,16
ludcmp-mpi-final,12.701003,16384,32,16
ludcmp-mpi-final,10.704479,16384,32,16
ludcmp-mpi-final,11.589064,16384,32,16
ludcmp-mpi-final,11.630535,16384,32,16
ludcmp-mpi-final,12.361767,16384,32,16
ludcmp-mpi-final,13.248028,16384,32,16
ludcmp-mpi-final,13.480188,16384,32,16
ludcmp-mpi-final,13.137837,16384,32,16
ludcmp-mpi-final,12.963018,16384,32,16
ludcmp-mpi-final,11.676499,16384,32,16
ludcmp-mpi-final,10.833597,16384,32,16
ludcmp-mpi-final,11.619992,16384,32,16
ludcmp-mpi-final,11.936158,16384,32,16
ludcmp-mpi-final,0.033734,1024,8,4
ludcmp-mpi-final,0.021756,1024,8,4
ludcmp-mpi-final,0.020507,1024,8,4
ludcmp-mpi-final,0.020133,1024,8,4
ludcmp-mpi-final,0.020836,1024,8,4
ludcmp-mpi-final,0.019337,1024,8,4
ludcmp-mpi-final,0.018273,1024,8,4
ludcmp-mpi-final,0.017062,1024,8,4
ludcmp-mpi-final,0.017372,1024,8,4
ludcmp-mpi-final,0.016966,1024,8,4
ludcmp-mpi-final,0.016499,1024,8,4
ludcmp-mpi-final,0.017387,1024,8,4
ludcmp-mpi-final,0.01758,1024,8,4
ludcmp-mpi-final,0.017558,1024,8,4
ludcmp-mpi-final,0.016157,1024,8,4
ludcmp-mpi-final,0.113418,2048,8,4
ludcmp-mpi-final,0.093719,2048,8,4
ludcmp-mpi-final,0.089096,2048,8,4
ludcmp-mpi-final,0.086905,2048,8,4
ludcmp-mpi-final,0.084569,2048,8,4
ludcmp-mpi-final,0.091793,2048,8,4
ludcmp-mpi-final,0.084679,2048,8,4
ludcmp-mpi-final,0.08391,2048,8,4
ludcmp-mpi-final,0.08813,2048,8,4
ludcmp-mpi-final,0.085837,2048,8,4
ludcmp-mpi-final,0.089305,2048,8,4
